rank,channel_id,channel_name,channel_url,score,suggested_label,why_short
4995,UCTFWLwHPbdqChPtzSfJjyiA,Ali’sMoneyBooks,https://www.youtube.com/channel/UCTFWLwHPbdqChPtzSfJjyiA,0,badcase,财务/商业频道与生活方式推广关联弱，缺少相关内容与近期信号
5001,UCNT1gZsgB7ABn40aDV2Zsdw,Khorshid Life,https://www.youtube.com/channel/UCNT1gZsgB7ABn40aDV2Zsdw,1,badcase,娱乐搞笑为主，仅有家庭友好弱相关，非生活方式推广主场景
5022,UCZvcDqkn-3kqghsLDt3fh7g,Jake,https://www.youtube.com/channel/UCZvcDqkn-3kqghsLDt3fh7g,0,badcase,音乐反应号，缺少生活方式/消费场景信号，推广相关性弱
5030,UC-IOwbMSDDcFyeK3Mcl1lQQ,Практично и просто,https://www.youtube.com/channel/UC-IOwbMSDDcFyeK3Mcl1lQQ,0,badcase,以ASMR/动画/娱乐为主，缺少生活方式创作者信号。
5045,UC8xUlHMU8Zsm2l8q7iEEAww,Daily Mail Lifestyle,https://www.youtube.com/channel/UC8xUlHMU8Zsm2l8q7iEEAww,0,badcase,标签侧偏新闻/科技，缺少生活方式创作者信号。
5052,UC7Aax8ewg-llVJ-lbamKFFA,CHANGE LIFE,https://www.youtube.com/channel/UC7Aax8ewg-llVJ-lbamKFFA,1,badcase,以励志语录为主，只有泛化 life，和 lifestyle 投放不匹配
5055,UCcbyi2Sl-LJUzyCdlRGqsxA,Forex Nomads,https://www.youtube.com/channel/UCcbyi2Sl-LJUzyCdlRGqsxA,-15,badcase,挤痘ASMR偏感官娱乐，属于明显格式错配
5058,UCQu0rcpo9Sn6zkcikbmx36Q,Max Steingart,https://www.youtube.com/channel/UCQu0rcpo9Sn6zkcikbmx36Q,1,badcase,网销培训频道，缺少生活方式受众与内容场景
5067,UCDKC-Xr7-ZkTaUh-vO896BQ,AIonveil - AI Worlds Unveiled,https://www.youtube.com/channel/UCDKC-Xr7-ZkTaUh-vO896BQ,-15,badcase,慢动作/视觉疗愈型内容与 lifestyle 推广错配
5075,UCUwuzyAZ-fv5JDopUUnbo6A,Make Your Dreams,https://www.youtube.com/channel/UCUwuzyAZ-fv5JDopUUnbo6A,0,badcase,无有效标签，无法判断为 lifestyle 相关创作者
5079,UC3LnGogdERwuSxLUGjX2zUg,Eva Lacy,https://www.youtube.com/channel/UC3LnGogdERwuSxLUGjX2zUg,0,badcase,无有效标签与内容信号，不适合 lifestyle 召回
5106,UCsGOx61cXfa4C_128Xh3mZQ,Gavin Fun Explorations,https://www.youtube.com/channel/UCsGOx61cXfa4C_128Xh3mZQ,-15,badcase,问答娱乐为主，与 lifestyle 推广用途不匹配
5112,UCMEHfbuniFwoYNHTcaDSWrw,୨ৎ laxiii ୨ৎ,https://www.youtube.com/channel/UCMEHfbuniFwoYNHTcaDSWrw,0,badcase,无标签可判，相关性证据不足
5127,UCTpn78f0a2BbrpS51rX0ogA,mya ─★  ̟ !!,https://www.youtube.com/channel/UCTpn78f0a2BbrpS51rX0ogA,-10,badcase,ASMR涂色频道，和lifestyle推广场景不匹配
5130,UCBjhm-kaJgeWZJMs02n4mVQ,Nightscape Lounge,https://www.youtube.com/channel/UCBjhm-kaJgeWZJMs02n4mVQ,-15,badcase,纯音乐氛围频道，和lifestyle推广不匹配
5135,UCBwR4mTxbQYHayctG0DTobw,Short film,https://www.youtube.com/channel/UCBwR4mTxbQYHayctG0DTobw,5,badcase,短片娱乐为主，lifestyle直命中但不适合推广
5149,UCnQWUGdlpwOS2VqS78ZGfXw,Sketch Plus,https://www.youtube.com/channel/UCnQWUGdlpwOS2VqS78ZGfXw,-10,badcase,动画/猫题材娱乐向，不适合lifestyle推广
5173,UCHTVnykX2E1NDOMvCWUfL3g,Eugenie Zheng,https://www.youtube.com/channel/UCHTVnykX2E1NDOMvCWUfL3g,0,badcase,房产账号为主，生活方式推广匹配弱
5182,UCGT016GDr9s9FFv0JZ39_0g,Global Explorer,https://www.youtube.com/channel/UCGT016GDr9s9FFv0JZ39_0g,0,badcase,无有效标签，无法判断 lifestyle 相关性
5183,UC59LBF47pYfCU6q_Z5VSUgw,Ikora,https://www.youtube.com/channel/UC59LBF47pYfCU6q_Z5VSUgw,-15,badcase,娱乐/游戏为主，与 lifestyle 推广不符
5200,UCIF06DTyLjzRIK8QDBFwuDA,Divya Singh,https://www.youtube.com/channel/UCIF06DTyLjzRIK8QDBFwuDA,-5,badcase,娱乐/游戏为主，与 lifestyle 推广不符
5203,UCmXmB_c8mV1bivassm2GXhg,BlacksheepEntrepreneur,https://www.youtube.com/channel/UCmXmB_c8mV1bivassm2GXhg,0,badcase,无标签无内容证据
5205,UCzlNHnwZwqWQZiTZHaMkIww,kason,https://www.youtube.com/channel/UCzlNHnwZwqWQZiTZHaMkIww,-15,badcase,二次元娱乐内容与生活方式不符
5210,UCFOzrlqORUX_IR5dxB21Wpg,张哥人在江湖,https://www.youtube.com/channel/UCFOzrlqORUX_IR5dxB21Wpg,0,badcase,美食纪录片与生活方式推广不符
5239,UCO41dfD1BBoDyYBc8da3-EQ,Ta’Niyah,https://www.youtube.com/channel/UCO41dfD1BBoDyYBc8da3-EQ,-15,badcase,短视频娱乐主导，和生活方式推广匹配很弱
9511,UCpEEz6V8rc736pb0rZDXe-g,Syn-Vonne,https://www.youtube.com/channel/UCpEEz6V8rc736pb0rZDXe-g,0,badcase,无可用标签，相关性不足
9513,UCJigLAIi0DB0zimPbb7jCeg,Vivid,https://www.youtube.com/channel/UCJigLAIi0DB0zimPbb7jCeg,3,badcase,漫画/游戏主轴，lifestyle 只是附带
9514,UCZk9tRNoxV2DMWdg0SQF5MQ,Equis Financial,https://www.youtube.com/channel/UCZk9tRNoxV2DMWdg0SQF5MQ,0,badcase,无有效标签，无法判断相关性
9516,UCqeeUAXniXnVZa6jLJ_36OQ,Raquel Skellington,https://www.youtube.com/channel/UCqeeUAXniXnVZa6jLJ_36OQ,0,badcase,奇幻角色扮演主轴，不适合 lifestyle 推广
9521,UCECrMHTm0ebMwKZpMg6p45w,Mr Wright in the Philippines,https://www.youtube.com/channel/UCECrMHTm0ebMwKZpMg6p45w,0,badcase,无标签或信号不足，无法判断
9523,UCGdA1rdUvfCk6931ovBq6MA,Rosalinda Rakoff,https://www.youtube.com/channel/UCGdA1rdUvfCk6931ovBq6MA,0,badcase,仅直播信号，无生活方式相关内容
9529,UC_7Yu7uNNb5tVLESKSSekkw,dvddt,https://www.youtube.com/channel/UC_7Yu7uNNb5tVLESKSSekkw,0,badcase,以绘画/游戏/娱乐为主，生活方式相关性弱
9533,UCiSf1K-CjojfE_KMUOuPx8g,Big Boss Vette,https://www.youtube.com/channel/UCiSf1K-CjojfE_KMUOuPx8g,-15,badcase,音乐说唱为主，不适合生活方式推广
9535,UC2xi2AQ8B2R_RWGv2CmpfQw,Element Four Jazz and Meditation,https://www.youtube.com/channel/UC2xi2AQ8B2R_RWGv2CmpfQw,-15,badcase,以音乐/冥想音频为主，推广格式不匹配
9542,UCTIeSO-i46uvGtneGaCJtKg,EvolvingWisdom,https://www.youtube.com/channel/UCTIeSO-i46uvGtneGaCJtKg,-15,badcase,塔罗解读为主，和生活方式推广不匹配
9543,UCnxnBjIbUBptYSn5fEouNVg,watwater,https://www.youtube.com/channel/UCnxnBjIbUBptYSn5fEouNVg,-15,badcase,动画表情包为主，生活方式相关性低
9544,UCRN-LED2k1bcW1qDIaXz3Fg,Areania Hewing,https://www.youtube.com/channel/UCRN-LED2k1bcW1qDIaXz3Fg,0,badcase,无有效标签，缺少相关性证据
9563,UCruQBa_1hV9fbgODTyyeTmw,The Pet Elite,https://www.youtube.com/channel/UCruQBa_1hV9fbgODTyyeTmw,-15,badcase,宠物旅行与宠物消费为主，和人类生活方式不匹配
9565,UCmqvVDIyUzGtUMOWiMbDobA,Fern-E,https://www.youtube.com/channel/UCmqvVDIyUzGtUMOWiMbDobA,-15,badcase,游戏直播为主，和生活方式推广偏离
9573,UCsmiveOcmPcNtnusd8q4GKg,Bailey diy,https://www.youtube.com/channel/UCsmiveOcmPcNtnusd8q4GKg,-10,badcase,ASMR/放松格式为主，存在明显推广形式错配
9579,UCHK12wwKyU-Q9j7Uh5ku6kw,Vivianrun,https://www.youtube.com/channel/UCHK12wwKyU-Q9j7Uh5ku6kw,-15,badcase,搞笑动画表情包为主，不适合 lifestyle 推广
9587,UC7VGp9Pj5yBMBlvVM4bU84w,Tee Motivation,https://www.youtube.com/channel/UC7VGp9Pj5yBMBlvVM4bU84w,0,badcase,事实科普为主，和 lifestyle 推广关联弱
9608,UCqyaQ393vJ5q082UIh2mOuw,Mister6ft8,https://www.youtube.com/channel/UCqyaQ393vJ5q082UIh2mOuw,5,badcase,ASMR/娱乐/故事向，虽命中 lifestyle 但不适合推广
9609,UCPWFNr5gDQkzulh-iiuAgnA,Natalia526,https://www.youtube.com/channel/UCPWFNr5gDQkzulh-iiuAgnA,-15,badcase,喜剧娱乐主导，和 lifestyle 推广明显不匹配
9630,UC-FoIMX4N_yFZTI3RtkINFw,Craft China,https://www.youtube.com/channel/UC-FoIMX4N_yFZTI3RtkINFw,-5,badcase,反应娱乐向内容为主，生活方式推广相关性弱
9632,UCZBtu0wd3aCyeag0m4Yv_Jg,kylie.mp4,https://www.youtube.com/channel/UCZBtu0wd3aCyeag0m4Yv_Jg,-15,badcase,成人视频/主播属性明显，和lifestyle推广场景不匹配
9635,UCYi7EWsyUaxfabm7P-Se-JQ,Ceren Karasu,https://www.youtube.com/channel/UCYi7EWsyUaxfabm7P-Se-JQ,0,badcase,缺少有效标签与内容信号，无法判断相关性
9640,UCKPKzp6RLBumD2ZRVdrt5MQ,Meoi,https://www.youtube.com/channel/UCKPKzp6RLBumD2ZRVdrt5MQ,10,badcase,娱乐短剧/POV为主，lifestyle只是弱信号
9642,UCYuHlTL0-I_zxYyMg0uO7qg,Princechioffical,https://www.youtube.com/channel/UCYuHlTL0-I_zxYyMg0uO7qg,0,badcase,关系/恋爱短视频为主，和生活方式推广关联弱
9644,UCuKeNSAgZuIJS_Gfxb_Mw7Q,Metro Richmond Zoo,https://www.youtube.com/channel/UCuKeNSAgZuIJS_Gfxb_Mw7Q,10,badcase,动物园直播为主，lifestyle标签不足以覆盖主体偏离
9645,UCzJpE2zKwAFZ8JwMerlNquw,swyx,https://www.youtube.com/channel/UCzJpE2zKwAFZ8JwMerlNquw,0,badcase,技术/网页开发频道，和lifestyle推广无关
9648,UCpKXPLvwnakgITh0t3FtxwQ,Customily Product Personalizer,https://www.youtube.com/channel/UCpKXPLvwnakgITh0t3FtxwQ,0,badcase,POD工具教程为主，缺少生活方式受众信号
9651,UCkI2r5IR3kRveR_8qUcWM1A,jyiby,https://www.youtube.com/channel/UCkI2r5IR3kRveR_8qUcWM1A,0,badcase,娱乐/插画为主，生活方式关联弱
9655,UCCOlFzsmtXK8rnA6HbC7Ugw,Nenyebaby Tv,https://www.youtube.com/channel/UCCOlFzsmtXK8rnA6HbC7Ugw,10,badcase,娱乐热榜为主，生活方式仅标签露出
9657,UCEAYccLG1NrM5fC70eosIkQ,CubiCasa,https://www.youtube.com/channel/UCEAYccLG1NrM5fC70eosIkQ,0,badcase,地产/楼盘为主，生活方式相关弱
9663,UCRdZ6mo2R96zXJ83FaIrlZQ,"Joel Sandman, Realtor",https://www.youtube.com/channel/UCRdZ6mo2R96zXJ83FaIrlZQ,0,badcase,地产搬家内容为主，生活方式不相关
9668,UCYNI66lnl5coM8hBwUa7GtA,Ngoc Daily,https://www.youtube.com/channel/UCYNI66lnl5coM8hBwUa7GtA,0,badcase,音乐娱乐为主，生活方式不匹配
9670,UCnI3eHg8ZgV_AXr3H9wwg-w,My English World,https://www.youtube.com/channel/UCnI3eHg8ZgV_AXr3H9wwg-w,0,badcase,反应/资讯为主，生活方式相关弱
9672,UCsLxaYbpWwofeQS99bMDg9A,sno0ks,https://www.youtube.com/channel/UCsLxaYbpWwofeQS99bMDg9A,0,badcase,游戏与吐槽为主，生活方式不适配
9681,UC3oPLSUxraFFbHu3GumlyWg,FanfaniShare学英语,https://www.youtube.com/channel/UC3oPLSUxraFFbHu3GumlyWg,0,badcase,英语学习频道，和 lifestyle 推广目标基本不相关
9683,UCs-a6htM7Jxsjyciw5fBs5A,steilyst,https://www.youtube.com/channel/UCs-a6htM7Jxsjyciw5fBs5A,0,badcase,TikTok 直播娱乐号，和 lifestyle 目标不匹配
9707,UCVwmxJgs_M7A313TV1uye7w,Caleigh Bird Art,https://www.youtube.com/channel/UCVwmxJgs_M7A313TV1uye7w,0,badcase,艺术创作频道，生活方式属性弱
9709,UCXG2F-zAfvgRlef4r5l0fBQ,Lumi Story,https://www.youtube.com/channel/UCXG2F-zAfvgRlef4r5l0fBQ,0,badcase,无标签，缺少相关信号
9712,UCzU5FzKYshbVosFm4WNJGgA,Cat-KiKi,https://www.youtube.com/channel/UCzU5FzKYshbVosFm4WNJGgA,5,badcase,游戏/动画为主，和生活方式推广不匹配
9725,UCzAcsnFkABoUTtVkYWvlsHA,Anthony Siciliano - Primerica RVP,https://www.youtube.com/channel/UCzAcsnFkABoUTtVkYWvlsHA,0,badcase,金融理财为主，和生活方式无关
9731,UCESPKRpzZGxpe_QpAVb6awA,MD Robius Sany,https://www.youtube.com/channel/UCESPKRpzZGxpe_QpAVb6awA,0,badcase,纯技术开发频道，与生活方式推广无关
9734,UC9cP6i6fIuObpLW53hPXeYw,NullBlox,https://www.youtube.com/channel/UC9cP6i6fIuObpLW53hPXeYw,0,badcase,电动滑板DIY为主，和生活方式主题不匹配
9741,UCypfrTmiXz47SlqhJINMw6g,Ghetto Lifers Official Page,https://www.youtube.com/channel/UCypfrTmiXz47SlqhJINMw6g,-15,badcase,帮派说唱娱乐向，基本不适合生活方式推广
9742,UCdddK6IbOvbzSc0BRfWyBpw,BillionBuilders,https://www.youtube.com/channel/UCdddK6IbOvbzSc0BRfWyBpw,5,badcase,儿童卡通为主，和生活方式推广不符
9751,UCLIfz9h4aVfO6LjekxXh1hw,Rose - Girl Boss on a Budget,https://www.youtube.com/channel/UCLIfz9h4aVfO6LjekxXh1hw,0,badcase,以哀伤护理内容为主，和 lifestyle 目标不符
9759,UCRTVJidKeFVnTS0Q_rnLkdA,Ms Channel,https://www.youtube.com/channel/UCRTVJidKeFVnTS0Q_rnLkdA,1,badcase,仅有 Simple Life 弱相关，主体偏新闻娱乐
9766,UCUH3uJtutpYyPa31eea-AoA,Hatching Time,https://www.youtube.com/channel/UCUH3uJtutpYyPa31eea-AoA,-15,badcase,家禽孵化器垂类，和 lifestyle 场景不符
9773,UC8CwFnYTKSvBbt8snTAWOXw,THE YOUNGER 99,https://www.youtube.com/channel/UC8CwFnYTKSvBbt8snTAWOXw,-15,badcase,纯游戏频道，和 lifestyle 目标受众冲突
9774,UC0cbSAK3RRF3AsitwbpJawg,LAHiggz,https://www.youtube.com/channel/UC0cbSAK3RRF3AsitwbpJawg,-15,badcase,音乐表演为主，和 lifestyle 促销不匹配
9777,UCnjCPcA7vdvZG9prLD64jVg,Life & Legacy,https://www.youtube.com/channel/UCnjCPcA7vdvZG9prLD64jVg,0,badcase,无可用标签，无法判断为相关创作者
9784,UC8XyqoEGSFArIaoOXEoSTBw,FuwariAngel,https://www.youtube.com/channel/UC8XyqoEGSFArIaoOXEoSTBw,-5,badcase,游戏动漫主导，和生活方式推广不匹配
9794,UCHvgxj2iHLqadOUUSIKwykw,Simply Steve,https://www.youtube.com/channel/UCHvgxj2iHLqadOUUSIKwykw,-10,badcase,纯音乐氛围格式，不适合生活方式推广
9797,UCZvaf3AqquuCVRb8wSTU7GA,KING OBEO,https://www.youtube.com/channel/UCZvaf3AqquuCVRb8wSTU7GA,-5,badcase,游戏主场明显，和生活方式推广不匹配
9800,UCGpXUEs_KFqRvxfBuId3xqQ,Leire iratxe,https://www.youtube.com/channel/UCGpXUEs_KFqRvxfBuId3xqQ,1,badcase,仅有GRWM弱相关，主轴偏流量舞蹈
9811,UCNUeZOObRC5okFxVfYf6Gcw,Timeless Lessons,https://www.youtube.com/channel/UCNUeZOObRC5okFxVfYf6Gcw,0,badcase,故事/励志型频道，缺少 lifestyle 相关信号
9824,UC7aerDvFuLuMLkp7r8DFZpg,Everyday Prottasha,https://www.youtube.com/channel/UC7aerDvFuLuMLkp7r8DFZpg,0,badcase,挑战/搞笑/短视频为主，缺少 lifestyle 相关性
9832,UCcFPENcuxLf583dPfiJ0KEA,Ducktails,https://www.youtube.com/channel/UCcFPENcuxLf583dPfiJ0KEA,5,badcase,音乐主导，lifestyle 只是附带标签，不适合投放。
9836,UCNQ-3mvJJB6fH107Ajqa9hw,Biographied & Memoirs,https://www.youtube.com/channel/UCNQ-3mvJJB6fH107Ajqa9hw,-15,badcase,娱乐名人叙事为主，与 lifestyle 投放不符。
9843,UCZym84-cGUKAf1T2isIIXvw,Kelsey Kreppel,https://www.youtube.com/channel/UCZym84-cGUKAf1T2isIIXvw,-5,badcase,喜剧吐槽主导，生活方式信号太弱。
9846,UCjWnhn8mmA3DEEHlniCEoXA,TT老师,https://www.youtube.com/channel/UCjWnhn8mmA3DEEHlniCEoXA,-15,badcase,学术内容为主，和 lifestyle 无关。
9854,UCufezGzvDawbXLQdVViP19g,Bubbles,https://www.youtube.com/channel/UCufezGzvDawbXLQdVViP19g,-2,badcase,含 Sugarbaby 成人向信号，不适合推广
9860,UCzVw9odnihM5PgKSv5UnDPA,BabiezTV,https://www.youtube.com/channel/UCzVw9odnihM5PgKSv5UnDPA,0,badcase,宝宝搞笑视频偏娱乐，种草属性弱
9870,UC0UlqMrHy6DzwZoLm1MxuOQ,Ricos na América,https://www.youtube.com/channel/UC0UlqMrHy6DzwZoLm1MxuOQ,0,badcase,财经移民内容与 lifestyle 推广距离较大
9871,UCThK5LQgDZfP5SFMWM5rlJw,Under the Influence of Grace,https://www.youtube.com/channel/UCThK5LQgDZfP5SFMWM5rlJw,0,badcase,宗教讲道为主，不是生活方式推广场景
9882,UC-FJACjEkvFsJw2ECO-ONLA,Just a girl,https://www.youtube.com/channel/UC-FJACjEkvFsJw2ECO-ONLA,0,badcase,无标签、无内容证据，无法判断与lifestyle推广相关
9883,UCQRNqKMwVngzEXEd3c77_vQ,Kate Holliday,https://www.youtube.com/channel/UCQRNqKMwVngzEXEd3c77_vQ,0,badcase,无标签和内容证据，无法判断与生活方式推广相关
9885,UChBVcPpLDvdbCgq04c0l2Ow,Pet Joyful Life,https://www.youtube.com/channel/UChBVcPpLDvdbCgq04c0l2Ow,-15,badcase,宠物娱乐频道，前5标签偏 pet-only，与 lifestyle 推广目标不符
9888,UCOveCIAAHxgaNbLgNFoZHIw,Carter Means,https://www.youtube.com/channel/UCOveCIAAHxgaNbLgNFoZHIw,0,badcase,无标签、无内容证据，无法支持lifestyle推广相关性
9901,UCiWNdEwiMv6FgQRdeXeD5DQ,Idhu Namma Stories - Vini & Anandh,https://www.youtube.com/channel/UCiWNdEwiMv6FgQRdeXeD5DQ,0,badcase,无生活方式标签，偏剧情/娱乐短视频
9905,UCfixnhIAqFFc_duZsr7IVxw,Cass Holland,https://www.youtube.com/channel/UCfixnhIAqFFc_duZsr7IVxw,0,badcase,高尔夫垂类，和 lifestyle 关联弱
9919,UCcIfgVx0MWXQ0FZgz2v-q9g,Quang Diary,https://www.youtube.com/channel/UCcIfgVx0MWXQ0FZgz2v-q9g,0,badcase,娱乐/游戏/音乐为主，不适合
9925,UCDK54U4Er1MkF6lbeC4NuRQ,gayle<3,https://www.youtube.com/channel/UCDK54U4Er1MkF6lbeC4NuRQ,0,badcase,纯娱乐表演向，相关性弱
9957,UCnLu3StU9CSJSAouZhh1khQ,Celestarius,https://www.youtube.com/channel/UCnLu3StU9CSJSAouZhh1khQ,0,badcase,缺少 lifestyle 相关标签，内容偏身份与知识分享
9959,UCUV2Q3cZapSHrTFYKJOXp2w,Justin Springer,https://www.youtube.com/channel/UCUV2Q3cZapSHrTFYKJOXp2w,0,badcase,数字营销与副业内容和 lifestyle 关联很弱
9970,UC-4u2u9HyzGJEmseUARTImQ,Momming with Mandy,https://www.youtube.com/channel/UC-4u2u9HyzGJEmseUARTImQ,0,badcase,无可用标签，无法判断为 lifestyle 相关
9975,UCx7ustSzlY4wIZongIArZFg,Driver Solutions,https://www.youtube.com/channel/UCx7ustSzlY4wIZongIArZFg,0,badcase,卡车培训与驾驶职业内容和 lifestyle 无关
9988,UCNcChQoUIpB_NHi0A6BB_Lw,Village Ltd,https://www.youtube.com/channel/UCNcChQoUIpB_NHi0A6BB_Lw,1,badcase,以钓鱼为主，仅有 rural life 的弱相关
9993,UCGAV3PUtHX_REjuefy2Faqw,Kissie Lee,https://www.youtube.com/channel/UCGAV3PUtHX_REjuefy2Faqw,0,badcase,纯音乐娱乐号，与 lifestyle 推广基本无关
