rank,channel_id,channel_name,channel_url,score,suggested_label,why_short
167,48040614862,TLC - Todd Linsky,https://cn--xtb.noxinfluencer.com/instagram/channel/48040614862,0,badcase,无标签证据，主题不匹配
169,48391272596,Historic Propertunities,https://cn--xtb.noxinfluencer.com/instagram/channel/48391272596,0,badcase,历史地产/社区向，与农业产品无关
179,54270674050,Conklin Company Inc.,https://cn--xtb.noxinfluencer.com/instagram/channel/54270674050,0,badcase,无标签无内容信号，无法判断农业相关性
186,5719448794,Scooby,https://cn--xtb.noxinfluencer.com/instagram/channel/5719448794,-15,badcase,娱乐游戏向，和农产品推广不匹配
191,5933876829,UGA CAES,https://cn--xtb.noxinfluencer.com/instagram/channel/5933876829,0,badcase,学生教育向，和农业产品推广无关
195,663607992,"Edney Distributing Co., Inc.",https://cn--xtb.noxinfluencer.com/instagram/channel/663607992,0,badcase,无标签无内容信号，难支撑农业相关判断
196,6737855804,Van Sickle Paint,https://cn--xtb.noxinfluencer.com/instagram/channel/6737855804,0,badcase,油漆品牌，和农业产品推广不相关
200,7059752277,@nmdeptag,https://cn--xtb.noxinfluencer.com/instagram/channel/7059752277,0,badcase,缺少可用标签和内容，无法确认相关性
202,7119311318,Power Of Africa,https://cn--xtb.noxinfluencer.com/instagram/channel/7119311318,0,badcase,偏故事和泛娱乐内容，与农业产品推广不匹配
207,8174110031,Matt Starr Fine Art,https://cn--xtb.noxinfluencer.com/instagram/channel/8174110031,0,badcase,艺术类账号，与农业产品推广无关
228,1605553601,US Customs & Border Protection,https://cn--xtb.noxinfluencer.com/instagram/channel/1605553601,0,badcase,执法账号，与农产品推广无关
230,1812803506,The Fence Post,https://cn--xtb.noxinfluencer.com/instagram/channel/1812803506,0,badcase,无相关标签，缺少农产品线索
233,201504571,Owens Products,https://cn--xtb.noxinfluencer.com/instagram/channel/201504571,0,badcase,偏通用产品/车辆账号，和农业无关
236,2060759021,IFC,https://cn--xtb.noxinfluencer.com/instagram/channel/2060759021,0,badcase,金融/气候为主，和农产品无关
238,2173374555,Chula Beauregard Fine Art,https://cn--xtb.noxinfluencer.com/instagram/channel/2173374555,0,badcase,纯艺术账号，与农产品无关
243,228448479,World Bank Group,https://cn--xtb.noxinfluencer.com/instagram/channel/228448479,0,badcase,以气候和发展为主，只有弱食品线索
245,2347797915,ITPC Los Angeles,https://cn--xtb.noxinfluencer.com/instagram/channel/2347797915,0,badcase,贸易/商业账号，和农业不相关
246,23656501288,Youth Climate Save,https://cn--xtb.noxinfluencer.com/instagram/channel/23656501288,0,badcase,以气候和素食倡议为主，推广性弱
249,2719486839,Backslash,https://cn--xtb.noxinfluencer.com/instagram/channel/2719486839,0,badcase,科技/商业为主，只有弱食品线索
