rank,channel_id,channel_name,channel_url,score,suggested_label,why_short
245,147617411628699648,Arlena Wolffe,https://cn--xtb.noxinfluencer.com/tiktok/channel/147617411628699648,-10,badcase,娱乐/造型内容为主，和咖啡机无关
246,15319903,Devin Monique 🤍☕️,https://cn--xtb.noxinfluencer.com/tiktok/channel/15319903,-8,badcase,母婴日常为主，缺少咖啡机或家电推广场景
249,16193066,Danielle Schenatto,https://cn--xtb.noxinfluencer.com/tiktok/channel/16193066,-17,badcase,娱乐+美妆占主导，咖啡机推广不匹配
250,16579866,francescagizzio,https://cn--xtb.noxinfluencer.com/tiktok/channel/16579866,-10,badcase,舞蹈娱乐和美妆为主，咖啡机相关性弱
257,316420366002896897,Ronni Mcklain,https://cn--xtb.noxinfluencer.com/tiktok/channel/316420366002896897,-10,badcase,书籍/健康/杂项内容为主，和咖啡机无关
258,324363,Joanne Marie 🎀,https://cn--xtb.noxinfluencer.com/tiktok/channel/324363,-9,badcase,咖啡和家庭标签有一点，但近期内容基本转向烘焙
260,4052039,addi 🌲🫎,https://cn--xtb.noxinfluencer.com/tiktok/channel/4052039,-8,badcase,只剩咖啡话题，缺少咖啡机和选品证据
261,5024712,PotatoSenpai ^.^,https://cn--xtb.noxinfluencer.com/tiktok/channel/5024712,-10,badcase,娱乐向摔跤频道，和咖啡机促销不匹配
263,5297355,Meds,https://cn--xtb.noxinfluencer.com/tiktok/channel/5297355,-25,badcase,内容在劝退咖啡机，偏冻干便携咖啡路线
272,6529211760765834240,mosbebie,https://cn--xtb.noxinfluencer.com/tiktok/channel/6529211760765834240,-10,badcase,泛TikTokShop空壳号，基本没有有效内容
276,6532092971733488640,@LyuvaSinFiltro,https://cn--xtb.noxinfluencer.com/tiktok/channel/6532092971733488640,-10,badcase,时尚购物号，近10条无咖啡机或厨房线索
281,6548782110398857221,Yoridia♡,https://cn--xtb.noxinfluencer.com/tiktok/channel/6548782110398857221,-19,badcase,ASMR/日常妆容格式，与咖啡机推广不符
283,6558464479100960773,Shar'Lee,https://cn--xtb.noxinfluencer.com/tiktok/channel/6558464479100960773,-10,badcase,服饰穿搭号，缺少咖啡机购买场景
291,6592280290265169926,Nat,https://cn--xtb.noxinfluencer.com/tiktok/channel/6592280290265169926,-10,badcase,旅行生活号，与咖啡机促销场景不符
297,6603386303952863237,Burk’s Garage,https://cn--xtb.noxinfluencer.com/tiktok/channel/6603386303952863237,-20,badcase,汽车工具号，和咖啡机购买场景不符
300,6613775241585917958,coffeebae97,https://cn--xtb.noxinfluencer.com/tiktok/channel/6613775241585917958,-19,badcase,ASMR娱乐格式，咖啡机推广不匹配
301,6613934808736727046,This Mama Bear of 4,https://cn--xtb.noxinfluencer.com/tiktok/channel/6613934808736727046,-10,badcase,妈妈幽默号，咖啡仅是口头提及，缺少咖啡机带货场景
303,6614580782315225094,Jessica Hauze,https://cn--xtb.noxinfluencer.com/tiktok/channel/6614580782315225094,-10,badcase,居家穿搭号，和咖啡机推广关联很弱
304,6614876949717155846,Golfy in USA,https://cn--xtb.noxinfluencer.com/tiktok/channel/6614876949717155846,-10,badcase,园艺/美食/购物杂内容，和咖啡机无关
309,6622700219299954694,gabrielwhittakerr,https://cn--xtb.noxinfluencer.com/tiktok/channel/6622700219299954694,-25,badcase,ASMR娱乐号，和咖啡机带货场景强冲突
315,6630439799865327621,Travelismytherapy - Zizi -,https://cn--xtb.noxinfluencer.com/tiktok/channel/6630439799865327621,-6,badcase,旅游号带一点测评能力，但咖啡机定位弱
316,6630545607704723462,Tatyiana Gordon,https://cn--xtb.noxinfluencer.com/tiktok/channel/6630545607704723462,-10,badcase,旅游健身号，和咖啡机不匹配
326,6640153218846326790,Heather✨ATL,https://cn--xtb.noxinfluencer.com/tiktok/channel/6640153218846326790,-10,badcase,无咖啡机或厨房器具相关，近10条也都不匹配
328,6642047090782945286,Vencedor 707,https://cn--xtb.noxinfluencer.com/tiktok/channel/6642047090782945286,-10,badcase,汽车零件与工具号，和咖啡机投放无关
336,6650252990547443718,rachelpalajac,https://cn--xtb.noxinfluencer.com/tiktok/channel/6650252990547443718,-10,badcase,养生减重号，和咖啡机投放无关
337,6651175113327542278,HomeEase Co.,https://cn--xtb.noxinfluencer.com/tiktok/channel/6651175113327542278,-10,badcase,游戏号，内容域与咖啡机不匹配
339,6654356395913134085,TikHome Hacks,https://cn--xtb.noxinfluencer.com/tiktok/channel/6654356395913134085,-10,badcase,游戏号，近10条全是游戏内容，难转咖啡机
343,6656574495560777733,Ava | motherhood + coffee,https://cn--xtb.noxinfluencer.com/tiktok/channel/6656574495560777733,-10,badcase,母婴生活号，最近内容与咖啡机无关
345,6658480153569738758,🌼kaitlynn🌼,https://cn--xtb.noxinfluencer.com/tiktok/channel/6658480153569738758,-10,badcase,音乐时尚号，娱乐内容为主，不适合咖啡机
351,6661913019712520198,Mary 🐶🐱🎀,https://cn--xtb.noxinfluencer.com/tiktok/channel/6661913019712520198,-10,badcase,宠物/家居混卖号，近10条与咖啡机无关
358,6667506081411563525,ByJack,https://cn--xtb.noxinfluencer.com/tiktok/channel/6667506081411563525,-9,badcase,高尔夫/Excel为主，咖啡机投放关联弱
362,6674396594853331974,Carolina🌻castellano,https://cn--xtb.noxinfluencer.com/tiktok/channel/6674396594853331974,-20,badcase,娱乐八卦账号，和咖啡机投放明显不匹配
372,6688506069046445062,kiley conway,https://cn--xtb.noxinfluencer.com/tiktok/channel/6688506069046445062,-13,badcase,服饰/车圈内容为主，和咖啡机投放不搭
373,6690314752486310917,mackenzie_benton,https://cn--xtb.noxinfluencer.com/tiktok/channel/6690314752486310917,-18,badcase,婚礼/花滑账号，咖啡机投放基本不相关
376,6695167455247221765,sam.finds.1,https://cn--xtb.noxinfluencer.com/tiktok/channel/6695167455247221765,-10,badcase,游戏/穿戴/美容为主，近10条几乎无咖啡机场景
378,6698174873305056262,LEX BATTAGLIA🫧,https://cn--xtb.noxinfluencer.com/tiktok/channel/6698174873305056262,-10,badcase,家庭日常内容为主，咖啡机相关信号很弱
379,6700735259384775686,JACEALYN CLAUNCH,https://cn--xtb.noxinfluencer.com/tiktok/channel/6700735259384775686,-10,badcase,母婴和睡眠内容占主导，缺少咖啡机受众
385,6703638437877351429,Isabella🤎✨,https://cn--xtb.noxinfluencer.com/tiktok/channel/6703638437877351429,-10,badcase,美妆测评号，与咖啡机品类不匹配
386,6703723469723714566,sarah💗🌟,https://cn--xtb.noxinfluencer.com/tiktok/channel/6703723469723714566,-10,badcase,跑步健身号，与咖啡机受众不重合
387,6705399151201043462,Stacy | first time mom,https://cn--xtb.noxinfluencer.com/tiktok/channel/6705399151201043462,-10,badcase,手作育儿号偏DIY，咖啡机相关度低
388,6705914206280254469,nikstewart,https://cn--xtb.noxinfluencer.com/tiktok/channel/6705914206280254469,-10,badcase,宗教娱乐内容为主，咖啡机不相关
392,6708863166597923845,Jonathan Ferrer,https://cn--xtb.noxinfluencer.com/tiktok/channel/6708863166597923845,-10,badcase,美妆购物号，咖啡机转化链路不成立
395,6711274506868818950,Land Of Hod,https://cn--xtb.noxinfluencer.com/tiktok/channel/6711274506868818950,-10,badcase,家居测评偏美妆家居，咖啡机相关性不足
397,6712951148091130886,Theresa Krug,https://cn--xtb.noxinfluencer.com/tiktok/channel/6712951148091130886,-10,badcase,美妆/护肤/购物为主，咖啡机不属于核心受众
401,6707047107923395590,Sahar🐙,https://cn--xtb.noxinfluencer.com/tiktok/channel/6707047107923395590,-7,badcase,烹饪杂食号，近10条几乎无咖啡机或测评内容
405,6708894419822003206,Morgan Chevelle,https://cn--xtb.noxinfluencer.com/tiktok/channel/6708894419822003206,-9,badcase,生活杂记号，咖啡机相关证据太弱
409,6712951148091130886,Theresa Krug,https://cn--xtb.noxinfluencer.com/tiktok/channel/6712951148091130886,-10,badcase,美妆开箱号，与咖啡机品类不相关
415,6716931730841125894,Emily Christine,https://cn--xtb.noxinfluencer.com/tiktok/channel/6716931730841125894,-10,badcase,赛车/日常内容，与咖啡机无关
416,6717335137406157830,LYDIA SCOTT,https://cn--xtb.noxinfluencer.com/tiktok/channel/6717335137406157830,-10,badcase,健身饮食号，不适合咖啡机推广
419,6717787870696145925,Jenna Bachrach,https://cn--xtb.noxinfluencer.com/tiktok/channel/6717787870696145925,-3,badcase,咖啡ASMR/氛围向，推广格式不匹配
420,6718487883488379910,Bryce,https://cn--xtb.noxinfluencer.com/tiktok/channel/6718487883488379910,-10,badcase,近期全是美妆香氛，缺少咖啡机或厨房电器相关内容
423,6720072208099853318,Adam Bravin,https://cn--xtb.noxinfluencer.com/tiktok/channel/6720072208099853318,-10,badcase,音乐demo号，不含咖啡机相关受众
424,6720411043733062661,KILEY 🫧,https://cn--xtb.noxinfluencer.com/tiktok/channel/6720411043733062661,-19,badcase,母婴/ASMR生活号，偏清洁烘焙，无咖啡机评测导购信号
429,6724070718869505029,beccabrews,https://cn--xtb.noxinfluencer.com/tiktok/channel/6724070718869505029,-12,badcase,咖啡ASMR为主，缺少咖啡机评测/购买指导
432,6725547971653993477,Chelsea Baker,https://cn--xtb.noxinfluencer.com/tiktok/channel/6725547971653993477,-13,badcase,母婴/孕产主轴，和咖啡机推广场景不匹配
433,6725559531327915013,Ryan Gawlik,https://cn--xtb.noxinfluencer.com/tiktok/channel/6725559531327915013,-22,badcase,纯娱乐梗号，和咖啡机购买场景无关
435,6726106860468913157,Chelsea Lane,https://cn--xtb.noxinfluencer.com/tiktok/channel/6726106860468913157,-18,badcase,生活杂谈为主，和咖啡机推广关联很弱
440,6729286112936248326,Kenzie Myers,https://cn--xtb.noxinfluencer.com/tiktok/channel/6729286112936248326,-9,badcase,宠物号为主，咖啡内容不足以支撑咖啡机推广
452,6738896090106037254,⭐️Jessica Rendon⭐️,https://cn--xtb.noxinfluencer.com/tiktok/channel/6738896090106037254,-10,badcase,美妆账号为主，和咖啡机推广关联很弱
457,6741565422102987781,_lindajollyrealtor,https://cn--xtb.noxinfluencer.com/tiktok/channel/6741565422102987781,-10,badcase,房产账号，和咖啡机品类几乎无关
459,6742662092807472134,yuni.beauty,https://cn--xtb.noxinfluencer.com/tiktok/channel/6742662092807472134,-10,badcase,美妆运动号，咖啡机相关信号几乎没有
460,6743073823513756678,aspen,https://cn--xtb.noxinfluencer.com/tiktok/channel/6743073823513756678,-10,badcase,车圈活动号，和咖啡机推广不匹配
463,6743963802759742469,Marlene | Beauty • Lifestyle,https://cn--xtb.noxinfluencer.com/tiktok/channel/6743963802759742469,-9,badcase,美妆穿搭为主，咖啡机相关证据很弱
468,6746006921297691653,Kat Glow 🤍 | Honest Reviews,https://cn--xtb.noxinfluencer.com/tiktok/channel/6746006921297691653,-10,badcase,美妆测评为主，和咖啡机品类不匹配
469,6746239309455066118,Andrew B,https://cn--xtb.noxinfluencer.com/tiktok/channel/6746239309455066118,-9,badcase,偏摄影器材与训练内容，咖啡机相关性不足
470,6746915066920977414,Hailey Bower,https://cn--xtb.noxinfluencer.com/tiktok/channel/6746915066920977414,-10,badcase,迪士尼内容号，和咖啡机推广不相干
471,6747480903373833221,hailey de la torre,https://cn--xtb.noxinfluencer.com/tiktok/channel/6747480903373833221,-9,badcase,美妆日常为主，咖啡只是轻度点缀
474,6748504596610843654,Nicole Leilani,https://cn--xtb.noxinfluencer.com/tiktok/channel/6748504596610843654,-10,badcase,家庭旅行号，缺少咖啡机推广相关内容
476,6748960906879796230,BRYNN 🌊,https://cn--xtb.noxinfluencer.com/tiktok/channel/6748960906879796230,-9,badcase,无咖啡机/咖啡场景，近期内容也基本不相关
479,6751007365678957573,itsdinalog 🌮🏝️,https://cn--xtb.noxinfluencer.com/tiktok/channel/6751007365678957573,-10,badcase,与咖啡机无关，近期内容也完全偏离
481,6751496698495665157,roserayy,https://cn--xtb.noxinfluencer.com/tiktok/channel/6751496698495665157,-10,badcase,宠物/旅行/自拍型账号，和咖啡机推广不搭
484,6753948781568754694,Bykatviana,https://cn--xtb.noxinfluencer.com/tiktok/channel/6753948781568754694,-9,badcase,以旅行和手作为主，缺少咖啡机相关受众
486,6755182459564033029,Life with Lubna,https://cn--xtb.noxinfluencer.com/tiktok/channel/6755182459564033029,-10,badcase,母婴日常号，和咖啡机品类缺少关联
488,6755444774120981509,Toolstoday,https://cn--xtb.noxinfluencer.com/tiktok/channel/6755444774120981509,-18,badcase,木工工具+ASMR为主，咖啡机推广格式不匹配
489,6756006901844919302,Ashley J ☀️,https://cn--xtb.noxinfluencer.com/tiktok/channel/6756006901844919302,-10,badcase,补剂/美妆号，与咖啡机受众不一致
497,6759423880441676805,Mariia Grey |Coffee & Cleaning,https://cn--xtb.noxinfluencer.com/tiktok/channel/6759423880441676805,-16,badcase,ASMR氛围向，不适合物理产品推广
498,6759727513012831237,Brooke Faugue | Fine Hair,https://cn--xtb.noxinfluencer.com/tiktok/channel/6759727513012831237,-8,badcase,美发内容为主，和咖啡机几乎无关
