rank,channel_id,channel_name,channel_url,score,suggested_label,why_short
150,7448665413260133379,Ali Bash Khan,https://cn--xtb.noxinfluencer.com/tiktok/channel/7448665413260133379,-9,badcase,几乎没有稳定农业内容，近期也大多无关
152,6942597133838287877,احمد سعود السعدون,https://cn--xtb.noxinfluencer.com/tiktok/channel/6942597133838287877,-4,badcase,近期以家族/社交内容为主，农场信号弱且不稳定
165,7522732198735119382,Bhabuk Alone,https://cn--xtb.noxinfluencer.com/tiktok/channel/7522732198735119382,-18,badcase,泛娱乐/流量内容为主，农业仅是弱标签，错配明显
177,6801957698297889798,Giselle Batista,https://cn--xtb.noxinfluencer.com/tiktok/channel/6801957698297889798,-24,badcase,纯搞笑频道，和农产品推广场景明显不符
188,7230356363481760814,nobitas9,https://cn--xtb.noxinfluencer.com/tiktok/channel/7230356363481760814,-25,badcase,以搞笑短视频为主，几乎无农产品推广场景
192,6780174175526388742,.,https://cn--xtb.noxinfluencer.com/tiktok/channel/6780174175526388742,-8,badcase,标签缺失且内容零散，农业定位不稳定
202,7260802911319606315,noress9,https://cn--xtb.noxinfluencer.com/tiktok/channel/7260802911319606315,-15,badcase,娱乐/游戏主导，农产品推广场景不匹配
203,7309286147603334175,jessang26999,https://cn--xtb.noxinfluencer.com/tiktok/channel/7309286147603334175,-5,badcase,标签偏园艺，但最新10条是马术内容，推广不稳
226,6972955643406697478,Mai Chimuti Buhera (Original),https://cn--xtb.noxinfluencer.com/tiktok/channel/6972955643406697478,0,badcase,以旅游娱乐为主，农产品推广相关性低
233,6892502650424886273,Alexs,https://cn--xtb.noxinfluencer.com/tiktok/channel/6892502650424886273,-17,badcase,泛流量娱乐号，农业相关性弱
234,6956595135576572934,marbaaaryyy,https://cn--xtb.noxinfluencer.com/tiktok/channel/6956595135576572934,-9,badcase,恋爱/日常号，农业内容极少
239,6607897122422046726,Asad Bhatti,https://cn--xtb.noxinfluencer.com/tiktok/channel/6607897122422046726,-8,badcase,频道偏个人化，近期多为无关内容，仅少量“AGRO”字样，农业产品推广相关性低
249,6604162588883419142,চট্টগ্রামের বাঘিনী কন্যা🐯💘🌾,https://cn--xtb.noxinfluencer.com/tiktok/channel/6604162588883419142,-9,badcase,标签仅有草地表情，近10条多为无关内容，缺少农业产品推广信号
252,6996045483266606085,s.melnyk.s,https://cn--xtb.noxinfluencer.com/tiktok/channel/6996045483266606085,-9,badcase,娱乐杂内容为主，农业只偶尔出现
256,7082878450977555483,💸علی💸,https://cn--xtb.noxinfluencer.com/tiktok/channel/7082878450977555483,-9,badcase,内容多为娱乐杂谈，农业占比很低
269,7455083222369289221,nuno agro,https://cn--xtb.noxinfluencer.com/tiktok/channel/7455083222369289221,-6,badcase,直播打赏和杂内容偏多，农产品推广承接弱
270,7112151594086433797,_jirka_kouba_,https://cn--xtb.noxinfluencer.com/tiktok/channel/7112151594086433797,-5,badcase,ASMR/农机声为主，属于强格式不匹配
278,7298004122780337198,elleborefes1999,https://cn--xtb.noxinfluencer.com/tiktok/channel/7298004122780337198,-20,badcase,游戏娱乐为主，农农业话题只是标签噪声
295,6585664305499226118,Rana Asim,https://cn--xtb.noxinfluencer.com/tiktok/channel/6585664305499226118,-20,badcase,泛娱乐趋势号，几乎不适合投农产品
298,6964371166833640453,farmerya,https://cn--xtb.noxinfluencer.com/tiktok/channel/6964371166833640453,0,badcase,ASMR放松型表达和产品推广错配，即使有农业词也不适合
300,6869501041517741061,@ZÉ SALES NA VOZ,https://cn--xtb.noxinfluencer.com/tiktok/channel/6869501041517741061,10,badcase,娱乐化roça内容为主，农业词不代表投放适配
304,7268663367581336619,Eve Rojo ✨,https://cn--xtb.noxinfluencer.com/tiktok/channel/7268663367581336619,-19,badcase,游戏内容占主，农业相关性低
314,6575812282684014597,Samartha Dhungana ❤️🇳🇵,https://cn--xtb.noxinfluencer.com/tiktok/channel/6575812282684014597,-7,badcase,个人内容多，农业相关太少
318,6708759748688643077,bolori A gana,https://cn--xtb.noxinfluencer.com/tiktok/channel/6708759748688643077,-10,badcase,政治新闻为主，和农产品推广不匹配
321,6745841408882623494,Ritz Imports,https://cn--xtb.noxinfluencer.com/tiktok/channel/6745841408882623494,-10,badcase,家居进口和家居用品为主，农业弱相关
324,6760889288941192198,LANDIO,https://cn--xtb.noxinfluencer.com/tiktok/channel/6760889288941192198,-25,badcase,土地房产频道，与农产品推广无关
327,6778120905896215558,Bazaar Times,https://cn--xtb.noxinfluencer.com/tiktok/channel/6778120905896215558,-12,badcase,旅游科技房产资讯号，和农产品推广偏离
330,6808776937545581573,Aly Moore,https://cn--xtb.noxinfluencer.com/tiktok/channel/6808776937545581573,-14,badcase,虫类食物与农业产品推广关联很弱
334,6817731355590984709,Olanshile Omoyeni Davids,https://cn--xtb.noxinfluencer.com/tiktok/channel/6817731355590984709,-12,badcase,房产投资号，和农业产品无关
336,6825741368373068805,Gagamel TV,https://cn--xtb.noxinfluencer.com/tiktok/channel/6825741368373068805,-20,badcase,娱乐音乐频道，和农产品推广明显不符
344,6847388276565033989,zayyanuasale,https://cn--xtb.noxinfluencer.com/tiktok/channel/6847388276565033989,-3,badcase,政治频道为主，最近内容无农业产品推广相关
345,6847614536981627909,David Shapiro,https://cn--xtb.noxinfluencer.com/tiktok/channel/6847614536981627909,-35,badcase,金融投资号，近期全是公司/会议公告，与农业产品促销无关
348,6856806072990254081,denandmeanscpareview,https://cn--xtb.noxinfluencer.com/tiktok/channel/6856806072990254081,-10,badcase,近10条全是会计/税务内容，与农产品推广无关
355,6817731355590984709,Olanshile Omoyeni Davids,https://cn--xtb.noxinfluencer.com/tiktok/channel/6817731355590984709,-10,badcase,地产内容，和农业产品推广场景不匹配
357,6825741368373068805,Gagamel TV,https://cn--xtb.noxinfluencer.com/tiktok/channel/6825741368373068805,-25,badcase,音乐娱乐号，和农业产品推广无关
365,6847388276565033989,zayyanuasale,https://cn--xtb.noxinfluencer.com/tiktok/channel/6847388276565033989,-10,badcase,政治人物频道，和农业产品无关
366,6847614536981627909,David Shapiro,https://cn--xtb.noxinfluencer.com/tiktok/channel/6847614536981627909,-10,badcase,财经投资号，农业只作为公司新闻背景
369,6856806072990254081,denandmeanscpareview,https://cn--xtb.noxinfluencer.com/tiktok/channel/6856806072990254081,-10,badcase,内容全是会计税务，和农产品推广无关
379,6897948999015089158,FAO Bhutan,https://cn--xtb.noxinfluencer.com/tiktok/channel/6897948999015089158,-10,badcase,机构号，主题偏政策/营养，缺少农产品推广
383,6905433039868298245,Tiiga,https://cn--xtb.noxinfluencer.com/tiktok/channel/6905433039868298245,-10,badcase,健康饮品号，与农业产品场景不匹配
388,6912426742679192581,B.Group Education Consultancy,https://cn--xtb.noxinfluencer.com/tiktok/channel/6912426742679192581,-10,badcase,留学咨询号，和农业产品完全无关
389,6915249095394657286,sadiq kigo,https://cn--xtb.noxinfluencer.com/tiktok/channel/6915249095394657286,10,badcase,政治/政务号，近10条几乎都偏离农业产品
391,6926215061129085958,James Grace,https://cn--xtb.noxinfluencer.com/tiktok/channel/6926215061129085958,-10,badcase,无人机/房产号，与农业产品无关
393,6927222520941904902,Jen,https://cn--xtb.noxinfluencer.com/tiktok/channel/6927222520941904902,-10,badcase,野生动物议题号，和农产品投放不相关
394,6939530423543448578,Data Prix,https://cn--xtb.noxinfluencer.com/tiktok/channel/6939530423543448578,10,badcase,品牌排行号虽有农业标签，但内容全是经济/品牌榜单
395,6943939839964464134,Korrect Homes,https://cn--xtb.noxinfluencer.com/tiktok/channel/6943939839964464134,-10,badcase,房产号，无农业产品相关性
408,6973929725283664902,JappOfficial,https://cn--xtb.noxinfluencer.com/tiktok/channel/6973929725283664902,-22,badcase,故事/时评为主，虽提禽业但推广场景不适配
411,6976368341494531078,Renewable Power Caribbean,https://cn--xtb.noxinfluencer.com/tiktok/channel/6976368341494531078,-15,badcase,能源账号，与农业产品主题基本不相干
412,6981828455777240070,Top model Uganda,https://cn--xtb.noxinfluencer.com/tiktok/channel/6981828455777240070,-25,badcase,时尚娱乐账号，和农业产品受众互斥
416,6985562093907674117,Stop Italian Sounding 🇮🇹 🎯,https://cn--xtb.noxinfluencer.com/tiktok/channel/6985562093907674117,-15,badcase,意大利食品科普为主，与农业产品不匹配
430,7016948699821868037,Momelezi Kukuthandwa NguThixo,https://cn--xtb.noxinfluencer.com/tiktok/channel/7016948699821868037,-10,badcase,宗教娱乐为主，和农产品推广不匹配
435,7026723005070935045,PerfectVictoryHomesproperties,https://cn--xtb.noxinfluencer.com/tiktok/channel/7026723005070935045,-9,badcase,房产为主，和农产品推广关系弱
446,7044138859559781402,Muhammad Azim Jolta,https://cn--xtb.noxinfluencer.com/tiktok/channel/7044138859559781402,-10,badcase,主要是风扇和家电，不适合农产品
448,7049849843916735493,Dube.TV,https://cn--xtb.noxinfluencer.com/tiktok/channel/7049849843916735493,-10,badcase,招聘和娱乐为主，与农产品无关
453,7064729902797784069,thequietrebellion,https://cn--xtb.noxinfluencer.com/tiktok/channel/7064729902797784069,-25,badcase,政治新闻频道，和农业产品推广明显无关
463,7086195704398447622,Ramato Dana Halaba,https://cn--xtb.noxinfluencer.com/tiktok/channel/7086195704398447622,-20,badcase,内容几乎全是杂谈时政，与农业产品无关
471,7101555327607489541,Magic Valley,https://cn--xtb.noxinfluencer.com/tiktok/channel/7101555327607489541,-18,badcase,食品科技相关，但不属于典型农业产品频道
472,7102134880222741509,JIS VOICE,https://cn--xtb.noxinfluencer.com/tiktok/channel/7102134880222741509,-25,badcase,政府政论类频道，和农业产品推广无关
488,7127535327153488901,stateoffood,https://cn--xtb.noxinfluencer.com/tiktok/channel/7127535327153488901,-22,badcase,食品地缘播客，和农业产品推广场景不匹配
493,7137283817064596486,El-hajj Alfa Kayan Bago,https://cn--xtb.noxinfluencer.com/tiktok/channel/7137283817064596486,-25,badcase,政治内容为主，和农业产品推广无关
495,7140602544878814213,Wirasat Real Estate,https://cn--xtb.noxinfluencer.com/tiktok/channel/7140602544878814213,-25,badcase,房产内容，和农业产品受众几乎无关
497,7142655034969539589,Ronald Muthuri,https://cn--xtb.noxinfluencer.com/tiktok/channel/7142655034969539589,-25,badcase,议会和政策内容为主，不适合推农业产品
